CUSTOMER_ID,POLICY_NUMBER,POLICY_EFF_DT,LOSS_DT,REPORT_DT,INSURANCE_TYPE,PREMIUM_AMOUNT,CLAIM_AMOUNT,CUSTOMER_NAME,ADDRESS_LINE1,ADDRESS_LINE2,CITY,STATE,POSTAL_CODE,SSN,MARITAL_STATUS,AGE,TENURE,EMPLOYMENT_STATUS,NO_OF_FAMILY_MEMBERS,RISK_SEGMENTATION,HOUSE_TYPE,SOCIAL_CLASS,ROUTING_NUMBER,ACCT_NUMBER,CUSTOMER_EDUCATION_LEVEL,CLAIM_STATUS,INCIDENT_SEVERITY,AUTHORITY_CONTACTED,ANY_INJURY,POLICE_REPORT_AVAILABLE,INCIDENT_STATE,INCIDENT_CITY,INCIDENT_HOUR_OF_THE_DAY,AGENT_ID,VENDOR_ID
A00003236,PLC00006529,08-03-2015,23-06-2020,26-06-2020,Travel,52.47,3000,Lidia Hernandez,9119 Whispering Willow Way,,Tampa,FL,33614,623-21-4105,Y,44,52,Y,7,L,Own,MI,63281934,MNGN84724997609909,High School,A,Total Loss,None,1,1,AR,Van Buren,22,AGENT00232,VNDR00283
A00000586,PLC00001822,02-10-2016,29-06-2020,29-06-2020,Mobile,9.34,200,Christie Cann,606 Lincoln Street,,Savannah,GA,31401,625-97-1051,N,28,99,Y,5,M,Rent,LI,79867766,FQSE39198130757094,College,A,Minor Loss,Police,1,1,TN,Nashville,12,AGENT00425,
A00006049,PLC00004589,08-03-2011,15-06-2020,20-06-2020,Motor,78.08,9000,Robert Hogue,7730 Wilkinson Road,,Nashville,TN,37080,003-39-7191,Y,30,67,Y,3,L,Rent,LI,128645295,EZLT63296898088792,MD,A,Minor Loss,None,1,0,AK,Anchorage,3,AGENT00764,
A00003101,PLC00008365,30-08-2017,24-06-2020,26-06-2020,Health,128.32,8000,Rene Thompson,705 Upshur Street Northwest,,Washington,DC,20011,572-91-2437,N,28,83,Y,7,M,Rent,LI,68950341,GZJW85127931529847,High School,A,Minor Loss,Ambulance,0,1,KY,Saint Matthews,19,AGENT00692,VNDR00265
A00007974,PLC00007185,27-02-2012,23-06-2020,26-06-2020,Mobile,7.71,200,Hazel Powell,66 Ocala Drive,,Nashville,TN,37013,762-80-2607,Y,59,118,N,3,H,Mortgage,HI,29405961,XBEE82828665345651,High School,A,Major Loss,Police,0,1,CT,Manchester,15,AGENT01022,VNDR00119
A00006722,PLC00009470,02-10-2017,22-06-2020,25-06-2020,Mobile,8.42,100,Gary Queen,1330 West 82nd Avenue,,Anchorage,AK,99518,696-21-3728,Y,59,26,Y,3,L,Rent,MI,50574117,DBGU59293466133974,Bachelor,A,Total Loss,Police,1,1,AZ,Mesa,21,AGENT00429,VNDR00081
A00008555,PLC00003869,20-05-2019,24-06-2020,27-06-2020,Motor,110.77,10000,Larry Vix,21 Glenoak Lane Northwest,B,Glen Burnie,MD,21061,573-74-3233,Y,47,109,Y,3,H,Rent,LI,15390336,PYRK81668917315896,Bachelor,A,Minor Loss,Police,1,1,AR,Farmington,12,AGENT00005,VNDR00450
A00002564,PLC00005426,05-09-2011,26-06-2020,28-06-2020,Travel,53.42,4000,Melina Stuck,607 North 46th Avenue,,Fayetteville,AR,72704,444-86-1513,Y,26,42,Y,7,L,Rent,HI,32644515,MPTN88133961977707,Bachelor,A,Total Loss,Ambulance,0,0,DC,Washington,3,AGENT01141,VNDR00430
A00006863,PLC00005965,15-10-2014,21-06-2020,26-06-2020,Travel,94.69,4000,Peter Marrufo,5529 East Saddleridge Drive,,Fayetteville,AR,72703,047-82-6074,Y,33,74,Y,2,M,Mortgage,MI,102266933,LWPX60910910918433,Bachelor,A,Total Loss,Police,1,1,CA,Alameda,23,AGENT00647,
A00004392,PLC00003296,14-01-2013,01-07-2020,01-07-2020,Property,95.87,35000,Sandra Cogswell,9360 Hester Beasley Road,,Nashville,TN,37221,898-20-0370,Y,43,93,Y,2,L,Mortgage,MI,129183523,WFVD41003816310685,High School,A,Minor Loss,Ambulance,0,1,AL,Montgomery,3,AGENT00679,VNDR00200
A00000115,PLC00002194,23-10-2010,30-06-2020,30-06-2020,Motor,114.85,10000,Corine Phillis,1046 Dudley Avenue,,Louisville,KY,40204,866-96-1276,Y,52,49,Y,2,M,Own,LI,124591275,TSYI66545170761986,High School,A,Minor Loss,Police,0,1,VT,Newfane,5,AGENT01167,VNDR00096
A00002083,PLC00004323,15-02-2011,22-06-2020,25-06-2020,Travel,69.09,3000,Eric Eastlick,689 Stableway Road,,Pike Road,AL,36064,462-77-3702,Y,64,52,Y,6,M,Rent,LI,37126779,XWHG92963732697487,Bachelor,A,Major Loss,Ambulance,1,1,MD,Glen Burnie,6,AGENT00458,VNDR00056
A00008809,PLC00002973,05-04-2013,22-06-2020,25-06-2020,Life,55.83,43000,Paulette Bebout,2375 Main Street,B,Palmer,MA,1069,601-10-6596,Y,59,6,N,4,H,Own,MI,77816670,WQYG91202115006757,Bachelor,A,Major Loss,Other,0,0,CA,Piedmont,13,AGENT00396,
A00001995,PLC00002844,29-04-2018,26-06-2020,28-06-2020,Life,83.2,11000,Morgan Bautista,6703 Bluffview Circle,,Louisville,KY,40299,141-12-9130,Y,53,54,N,3,L,Rent,MI,74561368,NCWF60793844583458,Bachelor,A,Major Loss,Police,1,1,TN,Nashville,4,AGENT00611,VNDR00046
A00003730,PLC00002188,16-03-2018,27-06-2020,28-06-2020,Mobile,10.96,100,Kathy Marquez,8302 Star Point Court,,Prospect,KY,40059,187-90-6982,Y,49,25,Y,6,H,Rent,HI,64102520,KSSV31377504082114,High School,A,Total Loss,Police,1,0,CT,Manchester,22,AGENT00319,VNDR00519
A00003856,PLC00002945,12-10-2014,23-06-2020,26-06-2020,Travel,80.06,4000,Victor Applegate,3100 Gentilly Court,,Montgomery,AL,36116,055-12-4137,Y,35,117,Y,2,L,Rent,MI,15517944,NGNG16704795051500,Masters,A,Major Loss,Ambulance,0,1,AZ,Glendale,15,AGENT01112,VNDR00284
A00006523,PLC00007699,25-07-2014,14-06-2020,19-06-2020,Property,154.53,15000,Ann Vasquez,501 Holly Avenue,,Pooler,GA,31322,192-40-1514,N,54,73,Y,3,M,Mortgage,MI,125685193,SAJY13612525385991,Bachelor,D,Minor Loss,Police,1,1,CA,Piedmont,11,AGENT00831,VNDR00034
A00009509,PLC00004341,27-11-2015,22-06-2020,25-06-2020,Motor,79.81,7000,Daniel Haas,4 Conti Circle,,Barre,VT,5641,266-11-9915,Y,41,30,Y,6,M,Rent,HI,57578831,SKUD97871289876586,High School,A,Major Loss,Ambulance,1,1,AL,Montgomery,12,AGENT00855,VNDR00186
A00000572,PLC00006297,27-03-2017,18-06-2020,23-06-2020,Motor,118.59,4000,Joseph Jones,4400 Vaneto Drive,,Louisville,KY,40216,327-82-4043,Y,35,22,Y,4,L,Own,MI,83690916,YPNO38659049760391,High School,A,Total Loss,None,0,1,OK,Moore,7,AGENT00573,VNDR00591
A00004577,PLC00008675,21-03-2018,13-06-2020,18-06-2020,Travel,81.01,1000,Dan Barnes,65 Bay Drive,,Annapolis,MD,21403,468-11-8513,N,35,80,Y,5,M,Rent,MI,66667649,OVHI77123060135138,College,A,Major Loss,None,1,1,CT,Manchester,15,AGENT00167,VNDR00154
A00007246,PLC00005854,20-03-2019,29-06-2020,29-06-2020,Travel,78.79,4000,Rebecca Taylor,2515 60th Avenue,,Oakland,CA,94605,627-25-3043,Y,63,30,Y,2,M,Mortgage,LI,128806267,IGRI18760452658801,Masters,A,Total Loss,Police,1,0,KY,Louisville,9,AGENT00555,VNDR00083
A00003339,PLC00008582,06-04-2011,12-06-2020,17-06-2020,Property,129.84,35000,In Mendez,5514 West Altadena Avenue,,Glendale,AZ,85304,225-56-3079,Y,31,107,Y,3,M,Rent,HI,22387426,AOQL34345092606352,Masters,A,Minor Loss,Police,0,1,TN,Nashville,10,AGENT00580,VNDR00269
A00004160,PLC00001884,25-08-2013,23-06-2020,26-06-2020,Mobile,6.94,300,Derek Petermann,7105 Tanager Avenue,,Glen Burnie,MD,21060,578-84-1826,Y,60,32,Y,2,L,Mortgage,MI,88219363,HSBG10220720294398,PhD,A,Major Loss,None,1,1,CO,Arvada,9,AGENT00529,
A00006229,PLC00001223,14-01-2011,19-06-2020,24-06-2020,Mobile,10.98,100,Malcolm Fulton,117 Adelaide Road,,Manchester,CT,6040,811-13-9453,N,63,117,N,5,H,Own,HI,109541509,UGGT62178548551792,College,A,Minor Loss,None,1,1,CA,Oakland,4,AGENT00697,VNDR00430
A00001784,PLC00002859,26-08-2012,26-06-2020,28-06-2020,Travel,69.57,1000,Ethel Leggett,2115 Northwest 22nd Street,,Oklahoma City,OK,73107,663-11-1554,Y,60,94,Y,2,M,Own,HI,41694527,ZBIC33075477079167,NA,A,Major Loss,None,1,1,AR,Fayetteville,4,AGENT01107,VNDR00284
A00003220,PLC00004901,16-07-2016,28-06-2020,29-06-2020,Motor,111.52,2000,Isela Sreaves,16 Cabot Street,#2,Everett,MA,2149,552-20-1992,N,55,56,Y,7,L,Own,HI,92460467,MNXN24628817699436,High School,A,Total Loss,None,1,1,CT,Manchester,14,AGENT00753,VNDR00054
A00006905,PLC00003412,10-09-2010,22-06-2020,25-06-2020,Property,121.52,23000,James Broughton,1544 Kenilworth Avenue Northeast,,Washington,DC,20019,623-82-7139,N,44,106,Y,6,L,Own,HI,119447169,TWLZ84507162393530,Bachelor,A,Minor Loss,Police,1,1,AK,Anchorage,15,AGENT01135,VNDR00050
A00009648,PLC00007787,19-03-2013,23-06-2020,26-06-2020,Property,94.71,34000,Robert Belcher,5912 North 48th Avenue,,Glendale,AZ,85301,259-49-8967,N,26,69,Y,4,H,Mortgage,HI,72275834,SFCN92621620301112,Bachelor,A,Minor Loss,None,1,1,CT,Manchester,19,AGENT00992,VNDR00120
A00005096,PLC00005856,11-10-2019,18-06-2020,23-06-2020,Motor,90.26,2000,Mildred Gallegos,8886 West 77th Circle,,Arvada,CO,80005,310-71-6695,Y,27,51,Y,5,H,Own,HI,63364466,XKNT29803152613769,High School,A,Major Loss,Ambulance,1,0,MD,Annapolis,0,AGENT01044,VNDR00382
A00001566,PLC00003103,18-07-2019,01-07-2020,01-07-2020,Mobile,8.67,200,Kenneth Swindell,529 Wesley Avenue,,Nashville,TN,37207,804-30-0368,Y,59,16,Y,2,M,Mortgage,MI,62992703,HLAA45710578261845,College,A,Minor Loss,Police,1,0,AL,Montgomery,1,AGENT00287,VNDR00401
A00002250,PLC00004874,10-11-2018,20-06-2020,25-06-2020,Property,138.49,14000,George Fletcher,1701 18th Avenue South,,Nashville,TN,37212,607-91-9082,N,48,111,Y,7,M,Rent,LI,90195970,ERVU48394737072552,Bachelor,A,Total Loss,Police,0,1,VT,Lunenburg,4,AGENT00389,VNDR00418
A00000238,PLC00004786,19-09-2019,17-06-2020,22-06-2020,Mobile,10.2,200,Reginald Block,3142 North Warwick Drive,,Fayetteville,AR,72703,837-69-4097,Y,46,115,Y,4,L,Rent,LI,82562728,DWIE70424807041857,High School,A,Major Loss,Ambulance,0,0,CO,Westminster,6,AGENT00927,
A00003000,PLC00006199,18-07-2015,02-07-2020,02-07-2020,Health,130.62,10000,Vicente Warren,310 West Trinity Lane,,Nashville,TN,37207,020-32-1186,N,31,54,Y,5,H,Rent,LI,29381946,RFGD71889065943826,MD,A,Major Loss,Ambulance,0,1,GA,Savannah,15,AGENT00705,
A00003163,PLC00006114,22-06-2015,28-06-2020,29-06-2020,Motor,101.39,6000,Simon Crissler,222 Rockcrest Way,,Louisville,KY,40245,793-21-2124,N,30,78,Y,4,L,Own,LI,25254996,XPPN88558934808350,MD,A,Total Loss,Police,1,1,CT,Manchester,21,AGENT01192,
A00009525,PLC00004100,20-10-2017,24-06-2020,27-06-2020,Mobile,11.99,300,Graham Gammon,3777 Mowry Avenue,#APT 17,Fremont,CA,94538,389-07-9354,Y,54,119,Y,6,M,Mortgage,MI,76179499,JJOY31359491628139,Masters,A,Total Loss,Ambulance,1,1,TN,Brentwood,17,AGENT00854,VNDR00598
A00006634,PLC00004019,06-12-2015,18-06-2020,23-06-2020,Property,145.21,24000,Julia Marcano,6740 Van Gordon Street,,Arvada,CO,80004,798-20-8981,Y,48,39,Y,3,M,Mortgage,MI,94095377,BDRF43573533129664,MD,A,Major Loss,Ambulance,0,1,CO,Arvada,0,AGENT00274,VNDR00277
A00001350,PLC00000329,28-07-2011,23-06-2020,26-06-2020,Health,113.42,3000,Jeannine Mcconnell,123 Elizabeth Drive,,Manchester,CT,6042,897-62-0001,Y,49,83,Y,2,L,Mortgage,MI,90031306,ETUT05367439568027,Bachelor,A,Total Loss,Ambulance,1,1,DC,Washington,8,AGENT00394,VNDR00398
A00004927,PLC00000297,28-06-2010,26-06-2020,28-06-2020,Travel,74.05,5000,Joan Brasfield,4728 Rockland Trail,,Nashville,TN,37013,563-92-4843,N,52,102,Y,6,L,Own,MI,20093411,LXNU87081850928289,Bachelor,A,Major Loss,Ambulance,1,0,FL,Panama City,14,AGENT00227,
A00008358,PLC00006506,17-07-2014,02-07-2020,02-07-2020,Mobile,11.31,300,Carolyn Perry,141 West Leslie Lane,,Panama City Beach,FL,32407,008-03-2416,Y,42,26,Y,5,M,Own,LI,69662777,UMNI11987554402121,MD,A,Minor Loss,Police,1,1,OK,Oklahoma City,16,AGENT00726,VNDR00002
A00005994,PLC00002429,04-06-2018,17-06-2020,22-06-2020,Health,166.15,14000,Elizabeth Johnson,24 Lawton Road,,Manchester,CT,6042,867-81-7935,Y,50,60,N,3,M,Mortgage,MI,12858525,MJFG97834018210653,Masters,A,Major Loss,Ambulance,1,1,OK,Edmond,11,AGENT01028,VNDR00134
A00009718,PLC00001329,18-11-2012,24-06-2020,27-06-2020,Travel,88.27,5000,Nancy Levitz,2732 North Ashbrook Drive,,Fayetteville,AR,72703,866-93-1804,N,38,23,N,5,H,Mortgage,HI,36922301,ZWYY84852420479778,High School,A,Total Loss,Ambulance,0,1,TN,Nashville,21,AGENT00016,
A00008086,PLC00006499,23-11-2011,17-06-2020,22-06-2020,Life,91.84,29000,Joshua Goodwin,1850 Berryhill Place,,Montgomery,AL,36117,680-33-6047,N,46,60,Y,4,H,Rent,HI,118103938,YZHJ93346462169347,Masters,A,Major Loss,None,0,1,TN,Nashville,9,AGENT00758,VNDR00210
A00006034,PLC00003960,29-04-2016,22-06-2020,27-06-2020,Mobile,9.8,400,Maria Hom,1304 Northern Hills Road,,Norman,OK,73071,568-42-7442,Y,39,41,Y,5,M,Mortgage,HI,70562303,HGGM17689413705646,Masters,A,Total Loss,Ambulance,1,0,OK,Choctaw,21,AGENT00929,
A00008264,PLC00002531,07-12-2012,16-06-2020,21-06-2020,Health,194.08,10000,Claire Childress,6911 Steven Road,,Panama City,FL,32404,855-75-9740,Y,37,110,Y,5,H,Own,LI,18945869,USDJ17554911048775,Bachelor,A,Minor Loss,Police,1,1,KY,Louisville,21,AGENT00373,
A00008674,PLC00007967,04-07-2017,23-06-2020,26-06-2020,Life,95.43,87000,Blanche Roberson,1718 Underwood Road,,Gambrills,MD,21054,022-92-0692,N,42,89,Y,6,L,Mortgage,HI,63583454,KWCI02494801965874,NA,A,Minor Loss,Other,1,1,VT,Westford,16,AGENT00857,VNDR00076
A00009676,PLC00007477,28-03-2019,21-06-2020,26-06-2020,Health,161.02,9000,Ernest Marvin,3404 Lakeside Drive,,Anchorage,AK,99515,679-13-1224,Y,38,54,Y,2,L,Rent,MI,124050169,ONDX67843901292303,Masters,A,Minor Loss,None,1,1,DC,Washington,4,AGENT00553,VNDR00366
A00006745,PLC00008703,05-06-2010,21-06-2020,26-06-2020,Health,181.27,12000,Elias Leon,4253 San Juan Avenue,,Fremont,CA,94536,066-93-6093,Y,31,36,Y,2,L,Mortgage,MI,119197448,XTBI79280485088796,High School,A,Minor Loss,Ambulance,1,1,CT,Manchester,13,AGENT00964,VNDR00113
A00009784,PLC00004766,16-08-2012,30-06-2020,30-06-2020,Travel,79.4,4000,Edward White,4700 10th Street Northeast,,Washington,DC,20017,093-28-1518,Y,41,76,Y,7,L,Mortgage,LI,18241246,ZZFU65360788631497,Bachelor,D,Total Loss,Police,1,1,GA,Savannah,16,AGENT00373,
A00002765,PLC00002752,30-07-2012,19-06-2020,24-06-2020,Motor,110.79,8000,Liza Thompson,8532 Ingalls Circle,,Arvada,CO,80003,182-01-6183,Y,25,70,Y,3,M,Mortgage,MI,81388314,ESZH69709884557814,PhD,A,Total Loss,Ambulance,1,1,VT,Moretown,22,AGENT00420,VNDR00473
A00002014,PLC00001575,25-12-2016,21-06-2020,26-06-2020,Motor,123.86,2000,Drew Harrison,1636 Briarview Court,,Severn,MD,21144,166-51-5696,Y,62,42,Y,5,M,Mortgage,LI,104352379,ZXES66852491446280,Bachelor,A,Minor Loss,Other,1,1,CA,Fresno,20,AGENT00609,VNDR00076
A00001953,PLC00004969,04-12-2017,30-06-2020,01-07-2020,Health,199.39,3000,Byron Piercy,1536 Rachaels Ridge,,Nashville,TN,37076,372-57-4384,Y,38,101,Y,3,M,Mortgage,MI,85367344,OTDB02576977427703,High School,A,Major Loss,Ambulance,1,1,OK,Norman,8,AGENT00034,VNDR00579
A00004003,PLC00006998,02-09-2014,20-06-2020,25-06-2020,Property,106.48,19000,Greg Arispe,93 Hamlin Street,,Manchester,CT,6040,854-69-1698,N,31,63,Y,7,M,Rent,HI,93320496,GOIP20891631813164,Bachelor,A,Minor Loss,Police,1,0,AR,Fayetteville,1,AGENT00723,
A00005084,PLC00007193,09-04-2019,02-07-2020,02-07-2020,Mobile,10.98,400,Cathrine Fuller,14524 Lodestar Drive,,Grass Valley,CA,95949,241-06-3575,Y,51,80,Y,2,L,Mortgage,HI,10752500,LHCG28558521111334,Masters,A,Major Loss,None,1,0,AZ,Glendale,22,AGENT00346,VNDR00484
A00003059,PLC00003841,16-07-2011,18-06-2020,23-06-2020,Health,193.31,16000,Evan Elliott,982 Stonington Drive,,Arnold,MD,21012,646-78-4827,Y,55,71,Y,5,L,Own,MI,80210739,VYZX12260588308069,Bachelor,A,Minor Loss,None,1,1,DC,Washington,14,AGENT01016,VNDR00077
A00002839,PLC00008202,24-04-2013,03-07-2020,03-07-2020,Property,85.49,15000,James Cameron,3013 Sprowl Road,#4,Jeffersontown,KY,40299,623-08-9064,Y,28,69,Y,4,M,Mortgage,LI,49214789,XKCE05531741970472,College,A,Minor Loss,Ambulance,1,1,DC,Washington,3,AGENT00944,VNDR00034
A00008627,PLC00008542,27-10-2016,17-06-2020,22-06-2020,Property,129.71,36000,John Cook,13583 West 68th Avenue,,Arvada,CO,80004,163-43-1712,Y,59,12,Y,5,L,Mortgage,HI,30664555,DYUO09577355480937,MD,A,Minor Loss,Ambulance,1,0,OK,Oklahoma City,19,AGENT00937,VNDR00593
A00000766,PLC00008357,29-07-2017,21-06-2020,26-06-2020,Travel,98.45,4000,Arthur Echols,15 Mystic Avenue,#1,Medford,MA,2155,418-62-7181,Y,52,81,Y,3,H,Rent,HI,75547161,IZKG21248470074922,High School,A,Total Loss,Police,0,0,AR,Fayetteville,14,AGENT00491,
A00005029,PLC00000295,01-04-2016,14-06-2020,19-06-2020,Mobile,6.8,300,Margaret Gahagan,243 McKee Street,,Manchester,CT,6040,373-96-8707,N,38,109,Y,3,L,Mortgage,HI,22087755,JBSA22367630939169,College,A,Total Loss,None,1,1,MA,Holden,11,AGENT00924,
A00006389,PLC00001955,01-08-2016,16-06-2020,21-06-2020,Life,77.56,24000,Shirley Villanueva,96 Green Manor Road,,Manchester,CT,6042,750-27-2258,N,46,84,Y,4,L,Mortgage,LI,86190688,EYRY30823277899002,High School,A,Major Loss,Ambulance,0,1,FL,Panama City,22,AGENT00261,VNDR00520
A00009213,PLC00005839,05-02-2015,20-06-2020,25-06-2020,Travel,93.59,1000,John Langston,1334 East 14th Avenue,#APT 000004,Anchorage,AK,99501,465-26-3515,Y,55,102,Y,4,L,Rent,HI,10135923,PUQH15739231275532,College,A,Total Loss,Police,0,1,KY,Louisville,20,AGENT00215,
A00004079,PLC00000290,04-01-2015,30-06-2020,01-07-2020,Mobile,8,600,Shawn Lancaster,1 Tanaquay Court,,Savannah,GA,31411,827-81-9744,Y,49,31,Y,2,M,Mortgage,HI,54827116,MBBM67119423421508,College,A,Major Loss,Ambulance,1,1,DC,Washington,22,AGENT01045,VNDR00360
A00009105,PLC00004346,31-08-2012,03-07-2020,03-07-2020,Mobile,7.18,300,Donny Weinstein,73 Twin Hills Drive,,Longmeadow,MA,1106,348-77-8662,Y,59,30,Y,4,L,Own,HI,124184336,KIZI12850031412615,PhD,A,Total Loss,Police,1,0,CA,San Leandro,14,AGENT00828,VNDR00437
A00006736,PLC00002494,08-07-2010,01-07-2020,01-07-2020,Travel,74.55,3000,John Lynch,1711 8th Street Northwest,,Washington,DC,20001,839-29-6050,Y,55,107,Y,3,H,Mortgage,LI,79075558,IZFI13861090007231,Bachelor,A,Major Loss,None,1,1,MA,Tewksbury,8,AGENT00561,
A00006579,PLC00001377,16-02-2015,01-07-2020,01-07-2020,Motor,105.28,7000,Christina Childress,6002 Jo Danielle Place,D,Louisville,KY,40291,182-63-4183,Y,63,92,Y,5,H,Mortgage,MI,78244746,KGUY94784630862026,Bachelor,A,Minor Loss,Ambulance,0,0,CT,Manchester,5,AGENT00229,VNDR00049
A00002587,PLC00005148,07-08-2012,15-06-2020,20-06-2020,Motor,87.21,2000,Roxanne Chiarini,266 South J Street,,Livermore,CA,94550,081-70-5587,Y,44,61,Y,3,L,Own,MI,102313352,ADMI72210130002916,Bachelor,A,Minor Loss,Ambulance,1,1,KY,Louisville,21,AGENT00096,VNDR00221
A00002778,PLC00006395,17-11-2015,14-06-2020,19-06-2020,Life,58.61,80000,Dante Wesley,1217 Cottondale Road,,Montgomery,AL,36109,543-13-1015,N,37,6,Y,4,H,Rent,LI,65977437,KBKW25909178550029,Bachelor,A,Minor Loss,Ambulance,1,1,CT,Manchester,9,AGENT00821,
A00002289,PLC00002054,19-10-2015,20-06-2020,25-06-2020,Property,89.8,27000,Edward Ford,2 Ellenwood Street,,Barre,VT,5641,291-63-9420,N,64,83,N,6,L,Rent,MI,36042207,TBNK90116136491952,Masters,A,Major Loss,Ambulance,0,0,GA,Savannah,20,AGENT00595,VNDR00427
A00009465,PLC00001902,22-10-2018,20-06-2020,25-06-2020,Property,125.14,31000,Nell Henry,21 Soling Avenue,,Savannah,GA,31419,514-72-7691,N,28,73,Y,5,M,Mortgage,HI,72154544,UUPQ75519340328396,Bachelor,A,Minor Loss,Police,1,1,CA,Oakland,8,AGENT00544,
A00004520,PLC00002136,15-06-2015,23-06-2020,28-06-2020,Health,183.95,17000,Eric Owens,802 East 37th Street,,Savannah,GA,31401,830-23-7271,Y,39,101,Y,4,L,Mortgage,MI,66846017,AESX08456726738385,MD,A,Major Loss,Police,0,1,CT,Manchester,0,AGENT00126,
A00007097,PLC00002228,30-10-2012,20-06-2020,25-06-2020,Mobile,6.09,300,Timothy Ayala,5631 West Colter Street,#2129,Glendale,AZ,85301,116-86-3494,N,30,21,Y,4,M,Rent,LI,126964088,DATK72368537282020,College,A,Minor Loss,Ambulance,1,1,FL,Panama City Beach,17,AGENT00319,
A00006741,PLC00006352,11-01-2012,28-06-2020,30-06-2020,Property,138.64,36000,Laura Larrabee,19590 East Batavia Drive,,Aurora,CO,80011,295-28-2948,Y,25,60,Y,2,L,Mortgage,LI,79100834,KGWC31360252945217,Masters,A,Major Loss,None,1,0,MD,Linthicum Heights,18,AGENT00216,
A00002973,PLC00000592,10-08-2015,29-06-2020,01-07-2020,Health,161.16,7000,Kristen Deblauw,4300 Woodley Square,,Montgomery,AL,36116,559-49-4116,Y,30,26,Y,4,L,Mortgage,MI,71889674,FSAW49516359249207,High School,A,Major Loss,Police,1,1,AL,Montgomery,6,AGENT01098,VNDR00369
A00007796,PLC00005970,25-03-2013,19-06-2020,24-06-2020,Life,93.48,12000,Lauren Gearhart,144 Lauderdale Street,,Montgomery,AL,36116,816-17-8007,N,40,38,Y,3,M,Mortgage,MI,29025820,ZUJV14813258203503,College,A,Major Loss,None,1,0,GA,Savannah,20,AGENT00678,VNDR00019
A00009578,PLC00002588,01-04-2011,15-06-2020,20-06-2020,Property,116.66,10000,Becky Meza,1255 U.S. Route 5 North,,Windsor,VT,5089,208-24-1418,Y,37,66,Y,4,H,Rent,HI,128998641,QBKE79105666268658,Bachelor,A,Major Loss,Ambulance,1,1,AZ,Glendale,18,AGENT00547,VNDR00583
A00002536,PLC00006620,02-11-2010,21-06-2020,26-06-2020,Mobile,7.05,300,Olga Sheehan,218 Middle Street,,Brighton,VT,5846,455-45-7707,N,49,96,Y,4,H,Own,LI,106400944,TZDL98343630208741,Bachelor,A,Minor Loss,Police,0,1,AL,Montgomery,3,AGENT00133,VNDR00109
A00000948,PLC00008578,22-09-2015,21-06-2020,26-06-2020,Travel,55.71,3000,Helen Robinson,3466 Southview Avenue,,Montgomery,AL,36111,013-31-9065,Y,42,118,Y,4,L,Rent,MI,46902256,FJCB07188826348736,High School,A,Total Loss,Police,0,0,VT,Maidstone,2,AGENT00453,
A00002925,PLC00000906,22-03-2017,04-07-2020,04-07-2020,Travel,62.68,5000,Anthony Gallo,741 Amity Lane,,Montgomery,AL,36117,740-28-4569,Y,50,105,Y,5,L,Rent,MI,77729563,TYCQ98731359027612,Bachelor,A,Minor Loss,Police,1,1,AL,Montgomery,19,AGENT00217,VNDR00295
A00004001,PLC00007045,21-02-2012,17-06-2020,22-06-2020,Health,182.54,2000,Calvin Smith,7071 Senators Drive,,Montgomery,AL,36117,599-29-3178,Y,53,16,Y,3,M,Rent,MI,124789391,FXTI72236338549768,High School,A,Total Loss,Other,1,1,MA,Medford,13,AGENT00294,
A00007920,PLC00009691,14-07-2016,29-06-2020,01-07-2020,Life,99.07,38000,Jan Mcentire,16040 North 67th Drive,,Peoria,AZ,85382,126-22-8292,Y,38,14,N,6,L,Rent,MI,54953640,IIVA59734119967754,Bachelor,A,Minor Loss,Police,1,1,DC,Washington,9,AGENT00722,VNDR00277
A00005214,PLC00006439,24-04-2012,01-07-2020,02-07-2020,Mobile,11.74,100,Tyler Mccormick,8423 Pioneer Drive,,Severn,MD,21144,867-04-9509,Y,61,91,Y,5,L,Rent,LI,95784988,QTRG22676440012886,Masters,A,Minor Loss,Ambulance,1,1,AL,Montgomery,12,AGENT00052,VNDR00001
A00009654,PLC00000300,17-04-2019,15-06-2020,20-06-2020,Motor,86.55,8000,Patty Romero,12 Winter Street,,Manchester,CT,6040,743-42-9880,N,31,73,Y,7,L,Mortgage,MI,56667468,SCUY71008191366552,NA,A,Minor Loss,Other,1,0,AL,Montgomery,23,AGENT00976,VNDR00123
A00002902,PLC00000723,06-05-2012,18-06-2020,23-06-2020,Life,88.54,99000,Brandon Voss,875 Latouche Street,#APT 001010,Anchorage,AK,99501,167-90-9011,Y,40,73,N,5,M,Own,MI,113511541,YUQG88668174505230,Bachelor,A,Total Loss,Police,1,1,CO,Arvada,18,AGENT00406,
A00003272,PLC00000764,29-03-2016,25-06-2020,28-06-2020,Motor,95.24,9000,Jennifer Watson,134 Butternut Road,,Manchester,CT,6040,047-39-5552,N,58,9,Y,6,H,Rent,MI,100034581,ZPBK89839927652674,Bachelor,A,Major Loss,Ambulance,0,0,CO,Arvada,19,AGENT00873,
A00006489,PLC00003882,20-12-2016,19-06-2020,24-06-2020,Property,134.68,13000,Jane Littlefield,49548 Road 200,,O'Neals,CA,93645,605-27-5372,N,53,17,Y,6,L,Rent,MI,94000867,YBXP50935995184011,High School,A,Minor Loss,Ambulance,1,1,AL,Montgomery,2,AGENT00787,VNDR00176
